 Comb. , Elem. , Sect. , N , Vy , Vz , T , My , Mz 
combULS03_a, 431, 1, 48.9950695594, -51965.4031952, -244.333018744, 0.0, -16193.8554653, 0.0
combULS03_a, 432, 0, -10.9912467959, 34905.5814851, -357.292272835, 0.0, -66578.8645075, 0.0
combULS03_a, 432, 1, 7.57409149873, -47801.8109771, -357.292272835, 0.0, -27968.6104517, 0.0
combULS03_a, 433, 0, 88.2026779014, 26517.5058074, -224.307714753, 0.0, -21606.5528785, 0.0
combULS03_a, 433, 1, -163.784065294, -26563.1895859, -224.307714753, 0.0, -21634.3596571, 0.0
combULS03_a, 434, 0, -181.174936122, 50589.4798421, -869.17881141, 0.0, -151960.258305, 0.0
combULS03_a, 434, 1, 137.428336471, -204398.572804, -869.17881141, 0.0, -79579.8553459, 0.0
combULS03_a, 435, 0, 597.341857116, 145987.037983, -1105.98965105, 0.0, -94386.3082051, 0.0
combULS03_a, 435, 1, 36.7814009189, -144917.316126, -1105.98965105, 0.0, -94525.7198554, 0.0
combULS03_a, 436, 0, 243.948793179, 47409.6436577, -501.860699793, 0.0, -27673.6985613, 0.0
combULS03_a, 436, 1, -817.622787496, -34523.0222875, -501.860699793, 0.0, -66395.6146923, 0.0
combULS03_a, 437, 0, 4204.01776503, 585412.569678, -2535.33236411, 0.0, -258023.294331, 0.0
combULS03_a, 437, 1, 490.058523724, -590802.47359, -2535.33236411, 0.0, -261919.484896, 0.0
combULS03_a, 438, 0, 1823.56702974, 202188.855771, -831.821512423, 0.0, -78324.3428567, 0.0
combULS03_a, 438, 1, -886.925740248, -45743.2614616, -831.821512423, 0.0, -150992.260974, 0.0
combULS03_a, 439, 0, 471.234240444, 51145.3465597, -274.900505803, 0.0, -15646.1707969, 0.0
combULS03_a, 439, 1, -1512.69260964, -13075.5193772, -274.900505803, 0.0, -92536.0968913, 0.0
combULS03_a, 441, 0, 6720.43976255, 679166.36278, 4045.92082041, 0.0, -324657.064436, 0.0
combULS03_a, 441, 1, 770.709468508, 687296.295838, 4045.92082041, 0.0, -330667.244163, 0.0
combULS03_a, 442, 0, 2915.30525552, 229938.228372, 1327.26333058, 0.0, -96435.82801, 0.0
combULS03_a, 442, 1, -1417.31974991, 51503.5588621, 1327.26333058, 0.0, -189682.795535, 0.0
combULS03_a, 443, 0, 753.312740422, 56458.9406937, 438.752171031, 0.0, -18735.7763668, 0.0
combULS03_a, 443, 1, -2418.16835473, 12502.4969944, 438.752171031, 0.0, -115139.84383, 0.0
combULS03_a, 444, 0, -286.957797181, 60664.5293081, 1387.01677675, 0.0, -191623.903678, 0.0
combULS03_a, 444, 1, 214.163051413, 233050.801873, 1387.01677675, 0.0, -98626.5161016, 0.0
combULS03_a, 445, 0, 954.982533313, 172031.216491, 1764.83489947, 0.0, -118623.959822, 0.0
combULS03_a, 445, 1, 57.1292601476, 170270.942854, 1764.83489947, 0.0, -119052.507068, 0.0
combULS03_a, 446, 0, 390.02627811, 54381.1154542, 801.261414019, 0.0, -34684.0967525, 0.0
combULS03_a, 446, 1, -1306.96476828, 36578.5429509, 801.261414019, 0.0, -84349.4005505, 0.0
combULS03_a, 447, 0, -6.58197461882, 12136.3846499, 389.723880585, 0.0, -116449.881844, 0.0
combULS03_a, 447, 1, 76.9004638866, 57652.8645528, 389.723880585, 0.0, -19735.5372977, 0.0
combULS03_a, 448, 0, -15.1055189097, 37063.7946986, 569.64781488, 0.0, -84675.1365603, 0.0
combULS03_a, 448, 1, 11.4069789621, 55083.8986268, 569.64781488, 0.0, -35312.4337967, 0.0
combULS03_a, 449, 0, 141.495245048, 30406.646138, 357.92359149, 0.0, -28560.2911452, 0.0
combULS03_a, 449, 1, -262.049132393, 30526.3080241, 357.92359149, 0.0, -28642.2973519, 0.0
combULS03_a, 451, 0, -753.423572939, -59088.9252052, 439.310398483, 0.0, -19668.5276464, 0.0
combULS03_a, 451, 1, 2418.18025159, 12818.8505054, 439.310398483, 0.0, -117465.313906, 0.0
combULS03_a, 452, 0, -2915.61475438, -240359.394881, 1329.24980713, 0.0, -100838.742809, 0.0
combULS03_a, 452, 1, 1417.73189939, 61328.8484381, 1329.24980713, 0.0, -192191.802431, 0.0
combULS03_a, 453, 0, -6721.54969534, -705112.902791, 4051.71554081, 0.0, -334903.513081, 0.0
combULS03_a, 453, 1, -780.328642186, 697018.154909, 4051.71554081, 0.0, -328919.344543, 0.0
combULS03_a, 454, 0, -390.043003387, -56659.156789, 802.07752232, 0.0, -35590.4281989, 0.0
combULS03_a, 454, 1, 1306.98772608, 38832.7037922, 802.07752232, 0.0, -85318.2193858, 0.0
combULS03_a, 455, 0, -955.065275559, -174637.07388, 1767.36256257, 0.0, -120411.74692, 0.0
combULS03_a, 455, 1, -58.4961025848, 176389.729308, 1767.36256257, 0.0, -119985.054364, 0.0
combULS03_a, 456, 0, 288.986578293, -52207.5253478, 1388.91779454, 0.0, -190259.095124, 0.0
combULS03_a, 456, 1, -218.335695086, 237260.292148, 1388.91779454, 0.0, -98657.5356989, 0.0
combULS03_a, 457, 0, -141.120341699, -31587.2186975, 358.436223159, 0.0, -28807.3684442, 0.0
combULS03_a, 457, 1, 261.846890871, 31468.0746906, 358.436223159, 0.0, -28725.7171485, 0.0
combULS03_a, 458, 0, 16.9760800468, -38349.5521439, 570.795174485, 0.0, -84993.8931143, 0.0
combULS03_a, 458, 1, -11.9652015312, 55959.4151603, 570.795174485, 0.0, -34964.8105067, 0.0
combULS03_a, 459, 0, 10.0428966339, -13183.3783687, 390.35222778, 0.0, -116160.945547, 0.0
combULS03_a, 459, 1, -77.9786940347, 57900.168476, 390.35222778, 0.0, -18673.0935363, 0.0
combULS03_a, 461, 0, -141.495245318, -31585.176363, -357.923591489, 0.0, -28807.1875383, 0.0
combULS03_a, 461, 1, 262.049132663, -31465.5144768, -357.923591489, 0.0, -28725.1813316, 0.0
combULS03_a, 462, 0, 15.1055184078, -38344.6637246, -569.647815177, 0.0, -84991.792114, 0.0
combULS03_a, 462, 1, -11.4069788815, -55954.4749533, -569.647815177, 0.0, -34962.8450178, 0.0
combULS03_a, 463, 0, 6.58197487601, -13182.692318, -389.723880737, 0.0, -116155.902485, 0.0
combULS03_a, 463, 1, -76.9004638277, -57894.4650378, -389.723880737, 0.0, -18671.0707528, 0.0
combULS03_a, 464, 0, -390.026278189, -56657.2581259, -801.261413723, 0.0, -35591.1820619, 0.0
combULS03_a, 464, 1, 1306.96476879, -38829.9154723, -801.261413723, 0.0, -85317.5281238, 0.0
combULS03_a, 465, 0, -954.982534629, -174623.804555, -1764.83489946, 0.0, -120409.724578, 0.0
combULS03_a, 465, 1, -57.1292588283, -176384.078192, -1764.83489946, 0.0, -119981.177333, 0.0
combULS03_a, 466, 0, 286.957794682, -52186.2180239, -1387.01677938, 0.0, -190253.65404, 0.0
combULS03_a, 466, 1, -214.163050929, -237237.692593, -1387.01677938, 0.0, -98647.9874478, 0.0
combULS03_a, 467, 0, -753.312740482, -59088.3888968, -438.752170876, 0.0, -19670.8316837, 0.0
combULS03_a, 467, 1, 2418.16835448, -12816.5799734, -438.752170876, 0.0, -117465.9405, 0.0
combULS03_a, 468, 0, -2915.305256, -240350.266094, -1327.26332794, 0.0, -100838.675539, 0.0
combULS03_a, 468, 1, 1417.31975241, -61347.1884699, -1327.26332794, 0.0, -192194.762183, 0.0
combULS03_a, 469, 0, -6720.43976512, -705091.819769, -4045.92082041, 0.0, -334907.303612, 0.0
combULS03_a, 469, 1, -770.709465936, -696961.886711, -4045.92082041, 0.0, -328897.123885, 0.0
combULS03_a, 471, 0, -10.0428968834, 12135.6985992, -390.352227931, 0.0, -116444.838782, 0.0
combULS03_a, 471, 1, 77.9786939756, -57647.1611146, -390.352227931, 0.0, -19733.5145142, 0.0
combULS03_a, 472, 0, -16.9760795392, 37058.9062793, -570.795174779, 0.0, -84673.03556, 0.0
combULS03_a, 472, 1, 11.9652014517, -55078.9584198, -570.795174779, 0.0, -35310.4683078, 0.0
combULS03_a, 473, 0, 141.120341971, 30404.6038035, -358.436223158, 0.0, -28560.1102393, 0.0
combULS03_a, 473, 1, -261.846891141, -30523.7478104, -358.436223158, 0.0, -28641.7615351, 0.0
combULS03_a, 474, 0, -288.986575779, 60643.2219842, -1388.91779718, 0.0, -191618.462595, 0.0
combULS03_a, 474, 1, 218.335694602, -233028.202319, -1388.91779718, 0.0, -98616.9678505, 0.0
combULS03_a, 475, 0, 955.065276882, 172017.947166, -1767.36256257, 0.0, -118621.937481, 0.0
combULS03_a, 475, 1, 58.4961012642, -170265.291738, -1767.36256257, 0.0, -119048.630036, 0.0
combULS03_a, 476, 0, 390.04300347, 54379.2167911, -802.077522023, 0.0, -34684.8506155, 0.0
combULS03_a, 476, 1, -1306.98772659, -36575.754631, -802.077522023, 0.0, -84348.7092885, 0.0
combULS03_a, 477, 0, 6721.54969792, 679145.279758, -4051.71554081, 0.0, -324660.854967, 0.0
combULS03_a, 477, 1, 780.328639614, -687240.02764, -4051.71554081, 0.0, -330645.023505, 0.0
combULS03_a, 478, 0, 2915.61475487, 229929.099585, -1329.24980449, 0.0, -96435.7607402, 0.0
combULS03_a, 478, 1, -1417.73190189, -51521.8988939, -1329.24980449, 0.0, -189685.755287, 0.0
combULS03_a, 479, 0, 753.423572996, 56458.4043854, -439.310398334, 0.0, -18738.0804041, 0.0
combULS03_a, 479, 1, -2418.18025134, -12500.2264625, -439.310398334, 0.0, -115140.470423, 0.0
combULS03_a, 481, 0, 7027.26219955, 683116.468731, 4230.76342888, 0.0, -326588.677053, 0.0
combULS03_a, 481, 1, 806.128915557, 691625.527484, 4230.76342888, 0.0, -332879.131359, 0.0
combULS03_a, 482, 0, 3048.39963177, 231242.700408, 1387.90299939, 0.0, -96982.2924363, 0.0
combULS03_a, 482, 1, -1482.03200671, 51645.4326777, 1387.90299939, 0.0, -190881.181445, 0.0
combULS03_a, 483, 0, 787.704985921, 56777.8195711, 458.795355737, 0.0, -18840.4032865, 0.0
combULS03_a, 483, 1, -2528.56060855, 12578.4420119, 458.795355737, 0.0, -115851.160367, 0.0
combULS03_a, 484, 0, -300.107446574, 61233.6095068, 1450.38215831, 0.0, -192912.809888, 0.0
combULS03_a, 484, 1, 224.042082364, 234500.423518, 1450.38215831, 0.0, -99275.1395669, 0.0
combULS03_a, 485, 0, 998.580531009, 173111.370323, 1845.46343888, 0.0, -119368.99661, 0.0
combULS03_a, 485, 1, 59.7707694165, 171269.009298, 1845.46343888, 0.0, -119817.528433, 0.0
combULS03_a, 486, 0, 407.831803187, 54693.375219, 837.859851905, 0.0, -34894.2399762, 0.0
combULS03_a, 486, 1, -1366.62966516, 36774.0770597, 837.859851905, 0.0, -84885.2464345, 0.0
combULS03_a, 487, 0, -6.96726580319, 12195.2566366, 407.530589941, 0.0, -117222.289791, 0.0
combULS03_a, 487, 1, 80.4374762964, 58027.4200527, 407.530589941, 0.0, -19886.7863797, 0.0
combULS03_a, 488, 0, -15.8409440716, 37281.957703, 595.680963004, 0.0, -85226.1725929, 0.0
combULS03_a, 488, 1, 11.9414001328, 55428.9314978, 595.680963004, 0.0, -35551.878457, 0.0
combULS03_a, 489, 0, 147.945465905, 30583.1089222, 374.275747953, 0.0, -28743.3517945, 0.0
combULS03_a, 489, 1, -274.006998107, 30708.3510383, 374.275747953, 0.0, -28829.1822222, 0.0
combULS03_a, 491, 0, -787.815445695, -59530.7341193, 459.351705819, 0.0, -19816.7529784, 0.0
combULS03_a, 491, 1, 2528.57246541, 12909.5824346, 459.351705819, 0.0, -118285.326947, 0.0
combULS03_a, 492, 0, -3048.70808977, -242150.970312, 1389.88279523, 0.0, -101591.007108, 0.0
combULS03_a, 492, 1, 1482.44277009, 61929.9733266, 1389.88279523, 0.0, -193507.463674, 0.0
combULS03_a, 493, 0, -7028.36839954, -710275.795016, 4236.53866108, 0.0, -337314.062476, 0.0
combULS03_a, 493, 1, -815.715739041, 701801.803107, 4236.53866108, 0.0, -331049.531881, 0.0
combULS03_a, 494, 0, -407.848472215, -57077.8961562, 838.673215556, 0.0, -35842.934926, 0.0
combULS03_a, 494, 1, 1366.65254574, 39133.6012876, 838.673215556, 0.0, -85899.3495421, 0.0
combULS03_a, 495, 0, -998.662994988, -175839.030005, 1847.98260122, 0.0, -121240.347977, 0.0
combULS03_a, 495, 1, -61.133015032, 177673.798441, 1847.98260122, 0.0, -120793.664607, 0.0
combULS03_a, 496, 0, 302.129404694, -52381.310516, 1452.27678281, 0.0, -191484.207814, 0.0
combULS03_a, 496, 1, -228.20069304, 238906.672667, 1452.27678281, 0.0, -99307.6090739, 0.0
combULS03_a, 497, 0, -147.571823393, -31818.8634904, 374.786655591, 0.0, -29001.9779149, 0.0
combULS03_a, 497, 1, 273.805436741, 31694.1375119, 374.786655591, 0.0, -28916.5012047, 0.0
combULS03_a, 498, 0, 17.7052143315, -38627.8136809, 596.824463928, 0.0, -85559.828381, 0.0
combULS03_a, 498, 1, -12.4977453478, 56345.3711924, 596.824463928, 0.0, -35188.0066516, 0.0
combULS03_a, 499, 0, 10.4165484082, -13291.1886574, 408.156823944, 0.0, -116919.84811, 0.0
combULS03_a, 499, 1, -81.5120802535, 58286.2833901, 408.156823944, 0.0, -18774.6821545, 0.0
combULS03_a, 501, 0, -147.94546633, -31816.8280245, -374.275747951, 0.0, -29001.7976174, 0.0
combULS03_a, 501, 1, 274.006998531, -31691.5859083, -374.275747951, 0.0, -28915.9671898, 0.0
combULS03_a, 502, 0, 15.8409432741, -38622.9417017, -595.68096347, 0.0, -85557.7344465, 0.0
combULS03_a, 502, 1, -11.9414000079, -56340.4475997, -595.68096347, 0.0, -35186.0477728, 0.0
combULS03_a, 503, 0, 6.96726620067, -13290.5049139, -407.530590179, 0.0, -116914.822008, 0.0
combULS03_a, 503, 1, -80.4374762037, -58280.599133, -407.530590179, 0.0, -18772.6661738, 0.0
combULS03_a, 504, 0, -407.831803309, -57076.0038785, -837.859851438, 0.0, -35843.6862537, 0.0
combULS03_a, 504, 1, 1366.62966595, -39130.8223451, -837.859851438, 0.0, -85898.6606049, 0.0
combULS03_a, 505, 0, -998.58053309, -175825.805305, -1845.46343888, 0.0, -121238.332437, 0.0
combULS03_a, 505, 1, -59.770767339, -177668.16633, -1845.46343888, 0.0, -120789.800614, 0.0
combULS03_a, 506, 0, 300.107442626, -52360.0748503, -1450.38216246, 0.0, -191478.785029, 0.0
combULS03_a, 506, 1, -224.0420816, -238884.149116, -1450.38216246, 0.0, -99298.0929343, 0.0
combULS03_a, 507, 0, -787.704986012, -59530.1996146, -458.795355498, 0.0, -19819.049267, 0.0
combULS03_a, 507, 1, 2528.56060815, -12907.3195385, -458.795355498, 0.0, -118285.951433, 0.0
combULS03_a, 508, 0, -3048.39963253, -242141.872226, -1387.90299524, 0.0, -101590.940065, 0.0
combULS03_a, 508, 1, 1482.03201065, -61948.2516794, -1387.90299524, 0.0, -193510.413472, 0.0
combULS03_a, 509, 0, -7027.26220361, -710254.782898, -4230.76342888, 0.0, -337317.840259, 0.0
combULS03_a, 509, 1, -806.128911504, -701745.724144, -4230.76342888, 0.0, -331027.385952, 0.0
combULS03_a, 511, 0, -10.4165488038, 12194.5728931, -408.156824181, 0.0, -117217.263689, 0.0
combULS03_a, 511, 1, 81.5120801617, -58021.7357956, -408.156824181, 0.0, -19884.770399, 0.0
combULS03_a, 512, 0, -17.7052135338, 37277.0857238, -596.824464395, 0.0, -85224.0786584, 0.0
combULS03_a, 512, 1, 12.4977452217, -55424.0079051, -596.824464395, 0.0, -35549.9195782, 0.0
combULS03_a, 513, 0, 147.571823818, 30581.0734563, -374.786655591, 0.0, -28743.1714971, 0.0
combULS03_a, 513, 1, -273.805437166, -30705.7994347, -374.786655591, 0.0, -28828.6482073, 0.0
combULS03_a, 514, 0, -302.129400754, 61212.3738411, -1452.27678696, 0.0, -192907.387103, 0.0
combULS03_a, 514, 1, 228.200692278, -234477.899967, -1452.27678696, 0.0, -99265.6234273, 0.0
combULS03_a, 515, 0, 998.662997066, 173098.145623, -1847.98260122, 0.0, -119366.98107, 0.0
combULS03_a, 515, 1, 61.1330129554, -171263.377187, -1847.98260122, 0.0, -119813.66444, 0.0
combULS03_a, 516, 0, 407.848472342, 54691.4829413, -838.673215092, 0.0, -34894.9913038, 0.0
combULS03_a, 516, 1, -1366.65254654, -36771.2981171, -838.673215092, 0.0, -84884.5574972, 0.0
combULS03_a, 517, 0, 7028.36840359, 683095.456612, -4236.53866108, 0.0, -326592.454836, 0.0
combULS03_a, 517, 1, 815.715734989, -691569.448521, -4236.53866108, 0.0, -332856.985431, 0.0
combULS03_a, 518, 0, 3048.70809053, 231233.602323, -1389.88279108, 0.0, -96982.2253928, 0.0
combULS03_a, 518, 1, -1482.44277403, -51663.7110305, -1389.88279108, 0.0, -190884.131243, 0.0
combULS03_a, 519, 0, 787.815445787, 56777.2850664, -459.351705581, 0.0, -18842.6995751, 0.0
combULS03_a, 519, 1, -2528.57246501, -12576.1791159, -459.351705581, 0.0, -115851.784852, 0.0
combULS03_a, 521, 0, 7028.10491216, 683614.723166, 4231.33619047, 0.0, -326827.853926, 0.0
combULS03_a, 521, 1, 806.346688978, 692135.565481, 4231.33619047, 0.0, -333127.019413, 0.0
combULS03_a, 522, 0, 3048.76300315, 231410.741941, 1388.09198559, 0.0, -97052.8057815, 0.0
combULS03_a, 522, 1, -1482.21200415, 51680.4953653, 1388.09198559, 0.0, -191022.251574, 0.0
combULS03_a, 523, 0, 787.799274622, 56819.0757006, 458.856572343, 0.0, -18854.1037213, 0.0
combULS03_a, 523, 1, -2528.85889132, 12587.6507799, 458.856572343, 0.0, -115936.471836, 0.0
combULS03_a, 524, 0, -300.168715522, 61281.9501451, 1450.57741972, 0.0, -193056.693467, 0.0
combULS03_a, 524, 1, 224.121734784, 234672.976428, 1450.57741972, 0.0, -99348.8281049, 0.0
combULS03_a, 525, 0, 998.699324429, 173238.978734, 1845.71327809, 0.0, -119457.085499, 0.0
combULS03_a, 525, 1, 59.795255804, 171394.066361, 1845.71327809, 0.0, -119906.238459, 0.0
combULS03_a, 526, 0, 407.88010212, 54733.1917971, 837.969052456, 0.0, -34919.8680065, 0.0
combULS03_a, 526, 1, -1366.79109096, 36800.5652674, 837.969052456, 0.0, -84948.0079445, 0.0
combULS03_a, 527, 0, -7.0122433053, 12203.9347597, 407.586656712, 0.0, -117309.500036, 0.0
combULS03_a, 527, 1, 80.460716887, 58070.4066607, 407.586656712, 0.0, -19901.9358724, 0.0
combULS03_a, 528, 0, -15.8666774115, 37309.1492367, 595.765835493, 0.0, -85289.4062261, 0.0
combULS03_a, 528, 1, 11.949930171, 55469.7666929, 595.765835493, 0.0, -35578.4172018, 0.0
combULS03_a, 529, 0, 147.958126221, 30605.3944968, 374.326417476, 0.0, -28764.6339555, 0.0
combULS03_a, 529, 1, -274.036724659, 30730.8100514, 374.326417476, 0.0, -28850.5832433, 0.0
combULS03_a, 531, 0, -787.906919318, -59575.9552906, 459.398743765, 0.0, -19831.8596563, 0.0
combULS03_a, 531, 1, 2528.870446, 12919.2681464, 459.398743765, 0.0, -118374.144364, 0.0
combULS03_a, 532, 0, -3049.06360005, -242334.7231, 1390.02132605, 0.0, -101668.158417, 0.0
combULS03_a, 532, 1, 1482.61229917, 61979.8489088, 1390.02132605, 0.0, -193652.316455, 0.0
combULS03_a, 533, 0, -7029.18292049, -710813.167217, 4236.96424006, 0.0, -337568.687196, 0.0
combULS03_a, 533, 1, -815.689190913, 702326.498063, 4236.96424006, 0.0, -331294.78475, 0.0
combULS03_a, 534, 0, -407.896346343, -57121.1471761, 838.761687418, 0.0, -35869.9293682, 0.0
combULS03_a, 534, 1, 1366.81338844, 39163.4879343, 838.761687418, 0.0, -85963.5716718, 0.0
combULS03_a, 535, 0, -998.779686803, -175970.567083, 1848.16823921, 0.0, -121331.132185, 0.0
combULS03_a, 535, 1, -61.1227843982, 177808.080366, 1848.16823921, 0.0, -120883.780569, 0.0
combULS03_a, 536, 0, 302.139143751, -52416.9011272, 1452.42375944, 0.0, -191626.033768, 0.0
combULS03_a, 536, 1, -228.174362681, 239085.571928, 1452.42375944, 0.0, -99381.344378, 0.0
combULS03_a, 537, 0, -147.594006045, -31842.9289308, 374.824304562, 0.0, -29023.6325769, 0.0
combULS03_a, 537, 1, 273.840300115, 31718.01636, 374.824304562, 0.0, -28938.0279919, 0.0
combULS03_a, 538, 0, 17.6834364735, -38656.9436602, 596.880194134, 0.0, -85623.5425809, 0.0
combULS03_a, 538, 1, -12.49209685, 56387.5263418, 596.880194134, 0.0, -35214.0213093, 0.0
combULS03_a, 539, 0, 10.3736204496, -13301.445259, 408.196931053, 0.0, -117006.622746, 0.0
combULS03_a, 539, 1, -81.5079344118, 58329.6428408, 408.196931053, 0.0, -18788.2298758, 0.0
combULS03_a, 541, 0, -147.95812676, -31840.945339, -374.326417476, 0.0, -29023.4568743, 0.0
combULS03_a, 541, 1, 274.036725199, -31715.5297844, -374.326417476, 0.0, -28937.5075865, 0.0
combULS03_a, 542, 0, 15.8666764027, -38652.1958441, -595.765836084, 0.0, -85621.5020106, 0.0
combULS03_a, 542, 1, -11.9499300117, -56382.7282276, -595.765836084, 0.0, -35212.1123528, 0.0
combULS03_a, 543, 0, 7.01224380479, -13300.7789408, -407.586657016, 0.0, -117001.724735, 0.0
combULS03_a, 543, 1, -80.4607167718, -58324.1034478, -407.586657016, 0.0, -18786.2652726, 0.0
combULS03_a, 544, 0, -407.880102282, -57119.3031234, -837.969051865, 0.0, -35870.6615482, 0.0
combULS03_a, 544, 1, 1366.79109197, -39160.7798135, -837.969051865, 0.0, -85962.9002923, 0.0
combULS03_a, 545, 0, -998.699327054, -175957.679417, -1845.71327808, 0.0, -121329.168012, 0.0
combULS03_a, 545, 1, -59.7952531808, -177802.59179, -1845.71327808, 0.0, -120880.015051, 0.0
combULS03_a, 546, 0, 300.168710542, -52396.2066554, -1450.57742496, 0.0, -191620.749184, 0.0
combULS03_a, 546, 1, -224.121733821, -239063.622393, -1450.57742496, 0.0, -99372.0707586, 0.0
combULS03_a, 547, 0, -787.799274742, -59575.4344078, -458.85657204, 0.0, -19834.0974237, 0.0
combULS03_a, 547, 1, 2528.85889082, -12917.0629206, -458.85657204, 0.0, -118374.752935, 0.0
combULS03_a, 548, 0, -3048.76300411, -242325.85688, -1388.09198034, 0.0, -101668.093082, 0.0
combULS03_a, 548, 1, 1482.21200913, -61997.6614352, -1388.09198034, 0.0, -193655.191077, 0.0
combULS03_a, 549, 0, -7028.10491728, -710792.690595, -4231.33619047, 0.0, -337572.368701, 0.0
combULS03_a, 549, 1, -806.346683861, -702271.848281, -4231.33619047, 0.0, -331273.203214, 0.0
combULS03_a, 551, 0, -10.3736209492, 12203.2684416, -408.196931353, 0.0, -117304.602025, 0.0
combULS03_a, 551, 1, 81.5079342946, -58064.8672677, -408.196931353, 0.0, -19899.9712692, 0.0
combULS03_a, 552, 0, -17.6834354688, 37304.4014206, -596.880194723, 0.0, -85287.3656558, 0.0
combULS03_a, 552, 1, 12.4920966908, -55464.9685786, -596.880194723, 0.0, -35576.5082453, 0.0
combULS03_a, 553, 0, 147.59400658, 30603.410905, -374.824304562, 0.0, -28764.458253, 0.0
combULS03_a, 553, 1, -273.840300653, -30728.3234758, -374.824304562, 0.0, -28850.0628379, 0.0
combULS03_a, 554, 0, -302.139138771, 61261.2556733, -1452.42376469, 0.0, -193051.408883, 0.0
combULS03_a, 554, 1, 228.174361718, -234651.026893, -1452.42376469, 0.0, -99339.5544855, 0.0
combULS03_a, 555, 0, 998.779689424, 173226.091068, -1848.16823921, 0.0, -119455.121325, 0.0
combULS03_a, 555, 1, 61.1227817726, -171388.577785, -1848.16823921, 0.0, -119902.472941, 0.0
combULS03_a, 556, 0, 407.896346501, 54731.3477443, -838.761686828, 0.0, -34920.6001865, 0.0
combULS03_a, 556, 1, -1366.81338944, -36797.8571466, -838.761686828, 0.0, -84947.3365649, 0.0
combULS03_a, 557, 0, 7029.1829256, 683594.246545, -4236.96424006, 0.0, -326831.535431, 0.0
combULS03_a, 557, 1, 815.689185794, -692080.915698, -4236.96424006, 0.0, -333105.437877, 0.0
combULS03_a, 558, 0, 3049.06360101, 231401.875721, -1390.0213208, 0.0, -97052.7404466, 0.0
combULS03_a, 558, 1, -1482.61230415, -51698.3078917, -1390.0213208, 0.0, -191025.126196, 0.0
combULS03_a, 559, 0, 787.906919432, 56818.5548179, -459.398743463, 0.0, -18856.3414886, 0.0
combULS03_a, 559, 1, -2528.8704455, -12585.4455542, -459.398743463, 0.0, -115937.080407, 0.0
combULS03_a, 561, 0, 11190.2806016, 640408.46543, 9069.41560426, 0.0, -308915.051922, 0.0
combULS03_a, 561, 1, 5602.02669889, 648072.503739, 9069.41560426, 0.0, -314580.811694, 0.0
combULS03_a, 562, 0, 4776.05585659, 215992.847528, 3014.13024752, 0.0, -91145.47007, 0.0
combULS03_a, 562, 1, -2441.01437452, 49070.0456034, 3014.13024752, 0.0, -181708.325383, 0.0
combULS03_a, 563, 0, 1248.16950954, 53269.8565653, 951.588883556, 0.0, -18033.5542503, 0.0
combULS03_a, 563, 1, -3850.21910682, 11555.9318121, 951.588883556, 0.0, -109866.161632, 0.0
combULS03_a, 564, 0, -1379.32766026, 57706.0365696, 3070.25337055, 0.0, -183538.196191, 0.0
combULS03_a, 564, 1, 2239.02178721, 218927.051584, 3070.25337055, 0.0, -93210.6183729, 0.0
combULS03_a, 565, 0, 1556.03690045, 162281.547397, 3956.08858567, 0.0, -112981.50012, 0.0
combULS03_a, 565, 1, 712.732781478, 160622.148175, 3956.08858567, 0.0, -113385.488995, 0.0
combULS03_a, 566, 0, 627.738463149, 51181.9175382, 1645.29947838, 0.0, -33115.2030005, 0.0
combULS03_a, 566, 1, -2088.47547881, 33967.7272591, 1645.29947838, 0.0, -80546.6844096, 0.0
combULS03_a, 567, 0, -1585.14887234, 11210.7999378, 905.539311433, 0.0, -111101.126478, 0.0
combULS03_a, 567, 1, 612.852721056, 54395.3613054, 905.539311433, 0.0, -18976.0227822, 0.0
combULS03_a, 568, 0, -875.103252671, 34425.1711221, 1427.7575844, 0.0, -80853.7537594, 0.0
combULS03_a, 568, 1, 272.122213162, 51844.4269488, 1427.7575844, 0.0, -33707.5324998, 0.0
combULS03_a, 569, 0, 54.3955203242, 28499.3313807, 802.328555077, 0.0, -27306.5930846, 0.0
combULS03_a, 569, 1, -324.631482806, 28612.135911, 802.328555077, 0.0, -27383.8998355, 0.0
combULS03_a, 571, 0, -1147.49042992, -57473.4882543, 444.500998251, 0.0, -19524.4158199, 0.0
combULS03_a, 571, 1, 3839.41212165, 12061.5749585, 444.500998251, 0.0, -113583.073143, 0.0
combULS03_a, 572, 0, -4494.91037333, -232649.502951, 1209.63607385, 0.0, -98182.862151, 0.0
combULS03_a, 572, 1, 2066.62216977, 64774.2820487, 1209.63607385, 0.0, -185718.592688, 0.0
combULS03_a, 573, 0, -10182.0294507, -681880.077653, 3805.55320219, 0.0, -325292.447317, 0.0
combULS03_a, 573, 1, 3135.92839981, 663611.422196, 3805.55320219, 0.0, -311787.059033, 0.0
combULS03_a, 574, 0, -612.545394916, -54823.0213934, 903.955374099, 0.0, -34563.8364705, 0.0
combULS03_a, 574, 1, 2067.62085996, 37570.6617643, 903.955374099, 0.0, -82095.1945012, 0.0
combULS03_a, 575, 0, -1480.87472158, -166446.615537, 1659.98629264, 0.0, -115839.006871, 0.0
combULS03_a, 575, 1, 528.892355255, 170402.10107, 1659.98629264, 0.0, -114876.024529, 0.0
combULS03_a, 576, 0, -463.595525239, -44188.7973285, 1343.38901304, 0.0, -181356.756542, 0.0
combULS03_a, 576, 1, 1551.3633626, 225655.283874, 1343.38901304, 0.0, -93260.1984984, 0.0
